Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
1381,0.058823529,0.75,0.282098487,0.360752274,1,0.0,0.0,0.333333333,1,0.0,0.0,0.136363636,0.4,1,0.75,0.6,0.222222222,0.25,0.705882353,1.0,0.0,0,0.4,0.4,0.0,0.0,0.333333333,0.0,0.25,0.5,0.5,0.25,0.166666667,0.035967399,0.666666667,0.0,0.30701347,0.141407529,1.0,0.5,0,0.333333333,0.359675084,0.0,0.0,0.336215505,0.333333333,0.0,0.333333333,0.0,0.25,0.333333333,0.333333333,0.25,1.0,0.0,0.2,0.4,0.672897196,0.333333333,0.25,0.141043724,0.666666667,0.333333333,1.0,0.0,0.0,0.173913043,0.0,0.0,0.0,0,0.75,1.0,0.0,0.454545455,1.0,0.666666667,0.75,10.97678203,0,0,0
497,0.0,0.75,0.388581117,0.445962729,1,1.0,0.333333333,0.333333333,1,0.0,0.0,1.0,0.4,1,0.75,0.6,0.444444444,0.5,0.110294118,0.245901639,1.0,0,0.8,0.8,0.0,0.0,0.666666667,1.0,1.0,0.75,0.75,0.25,1.0,0.218107725,0.666666667,0.0,0.914537854,0.523731588,1.0,1.0,1,1.0,0.858467371,0.0,0.0,0.802474383,0.333333333,0.0,1.0,0.0,0.5,0.333333333,0.666666667,0.666666667,1.0,0.333333333,0.8,0.8,0.140186916,0.666666667,0.5,0.385049365,0.666666667,1.0,1.0,0.308051342,0.137111517,0.527173913,0.0,0.0,0.0,0,0.75,1.0,0.0,0.363636364,0.25,0.666666667,0.75,12.97154049,1,0,0
47,0.176470588,0.75,0.305986772,0.447957199,1,1.0,0.333333333,0.333333333,1,1.0,0.0,0.409090909,0.4,1,0.75,0.2,0.333333333,0.5,0.044117647,0.114754098,0.0,0,1.0,1.0,0.0,0.0,0.666666667,1.0,1.0,1.0,0.75,0.25,1.0,0.239369242,0.666666667,0.0,0.038550859,0.234697218,1.0,1.0,1,1.0,0.572951111,0.33707265,0.0,0.658547498,0.333333333,0.0,0.333333333,0.5,0.125,0.333333333,0.666666667,0.333333333,1.0,0.333333333,1.0,0.8,0.056074766,0.666666667,0.5,0.472496474,0.666666667,1.0,1.0,0.196032672,0.078610603,0.0,0.0,0.4125,0.0,0,0.75,1.0,0.0,0.636363636,0.75,0.666666667,0.25,12.38708501,0,0,0
748,0.294117647,0.25,0.418208121,0.430034669,1,0.5,0.333333333,0.333333333,1,0.5,0.0,0.227272727,0.4,1,0.75,1.0,0.333333333,0.75,0.948529412,0.114754098,0.5,0,0.4,0.4,0.0,0.0,0.666666667,1.0,0.75,0.5,0.5,0.25,0.833333333,0.0,0.666666667,0.0,0.575940548,0.20294599,0.5,0.5,0,1.0,0.52006053,0.705128205,0.0,0.731340921,0.0,0.0,0.333333333,0.5,0.5,0.333333333,0.666666667,0.5,1.0,0.333333333,0.8,0.4,0.551401869,0.333333333,1.0,0.609308886,0.666666667,1.0,0.0,0.211201867,0.0,0.699275362,0.0,0.0,0.0,0,0.75,1.0,0.0,0.363636364,0.75,0.666666667,0.75,12.49117264,0,0,0
136,0.0,0.75,0.495063747,0.406982502,1,1.0,0.0,0.333333333,1,0.0,0.0,0.545454545,0.4,1,0.75,0.6,0.333333333,0.625,0.279411765,0.639344262,1.0,0,0.7,0.7,0.666666667,0.18,0.333333333,1.0,1.0,0.5,0.75,0.25,0.833333333,0.0,0.666666667,0.0,0.605666512,0.213420622,1.0,0.75,1,1.0,0.611774544,0.0,0.0,0.571871939,0.0,0.0,0.666666667,0.0,0.375,0.333333333,0.333333333,0.416666667,1.0,0.333333333,0.8,0.8,0.355140187,0.333333333,0.5,0.373765867,0.666666667,1.0,1.0,0.114352392,0.0,0.0,0.0,0.0,0.0,0,0.5,1.0,0.0,0.363636364,0.5,0.666666667,0.75,12.06681058,0,0,0
754,0.235294118,0.75,0.495063747,0.403948065,1,1.0,0.0,0.333333333,1,0.0,0.0,0.954545455,0.4,1,0.75,1.0,0.444444444,0.5,0.007352941,0.032786885,0.0,0,1.0,1.0,0.666666667,0.11125,0.666666667,1.0,1.0,0.75,0.75,0.5,0.833333333,0.0,0.666666667,0.0,0.478402229,0.168576105,1.0,0.75,1,1.0,0.42910939,0.566239316,0.0,0.650051086,0.0,0.0,0.666666667,0.5,0.375,0.333333333,1.0,0.5,1.0,0.333333333,0.8,0.8,0.009345794,0.666666667,0.75,0.619181946,0.666666667,1.0,1.0,0.22403734,0.095063985,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.181818182,0.0,0.666666667,0.75,12.52634291,0,0,0
463,0.0,0.75,0.388581117,0.362389886,1,1.0,0.333333333,0.333333333,1,0.0,0.0,0.272727273,0.4,1,0.75,0.6,0.444444444,0.5,0.323529412,0.737704918,0.0,0,0.3,0.2,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.25,0.166666667,0.097980156,0.166666667,0.210990502,0.0,0.141407529,1.0,0.75,1,1.0,0.359675084,0.0,0.0,0.336215505,0.0,0.0,0.333333333,0.0,0.375,0.333333333,0.333333333,0.25,1.0,0.333333333,0.0,0.4,0.411214953,0.333333333,0.25,0.253878702,0.666666667,1.0,1.0,0.0,0.0,0.427536232,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.75,0.666666667,0.75,11.04104808,0,0,0
954,0.235294118,0.75,0.388581117,0.419290083,1,1.0,0.333333333,0.333333333,1,0.0,0.5,0.409090909,0.4,1,0.75,1.0,0.444444444,0.375,0.286764706,0.655737705,0.0,0,0.6,0.6,0.666666667,0.145,0.333333333,1.0,0.5,0.5,0.75,0.75,0.666666667,0.09957477,0.333333333,0.130936228,0.013469577,0.128314239,1.0,1.0,1,1.0,0.473763428,0.427350427,0.0,0.627422844,0.0,0.5,0.666666667,0.5,0.5,0.333333333,0.333333333,0.416666667,0.25,0.333333333,0.0,0.8,0.364485981,0.666666667,0.5,0.373765867,0.666666667,1.0,1.0,0.355892649,0.345521024,0.0,0.0,0.0,0.0,0,0.5,0.5,0.025806452,0.727272727,0.5,0.666666667,0.75,12.05524976,1,0,0
863,0.0,0.75,0.499661818,0.392779168,1,1.0,0.0,0.333333333,1,0.5,0.0,0.454545455,0.4,1,0.75,0.6,0.555555556,0.5,0.191176471,0.426229508,1.0,0,0.6,0.7,0.0,0.0,0.333333333,1.0,1.0,0.75,0.75,0.25,1.0,0.059886605,0.666666667,0.0,0.326056665,0.170212766,1.0,0.5,1,1.0,0.450030471,0.0,0.0,0.42067752,0.0,0.0,0.666666667,0.0,0.375,0.333333333,0.333333333,0.333333333,1.0,0.0,0.2,0.8,0.224299065,0.333333333,0.5,0.338504937,0.666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.363636364,1.0,0.666666667,0.75,11.9316358,0,0,0
440,0.176470588,0.75,0.429425342,0.440679935,1,0.0,0.0,0.333333333,1,0.5,0.0,0.136363636,0.4,1,0.75,0.2,0.555555556,0.875,0.654411765,0.163934426,0.0,0,0.1,0.1,0.0,0.0,0.333333333,1.0,0.25,0.5,0.5,0.5,0.833333333,0.0,0.666666667,0.0,0.317696238,0.111947627,1.0,0.75,1,1.0,0.271267432,0.273504274,0.0,0.451242773,0.0,0.0,0.333333333,0.0,0.375,0.333333333,0.666666667,0.416666667,1.0,0.0,0.2,0.4,0.037383178,0.333333333,0.5,0.37235543,0.666666667,1.0,1.0,0.0,0.084095064,0.0,0.0,0.0,0.0,0,1.0,0.5,0.051612903,0.636363636,0.75,0.333333333,0.75,11.60823564,0,0,0
178,0.176470588,0.75,0.388581117,0.46020461,1,1.0,0.0,0.333333333,1,0.0,0.0,0.272727273,0.4,1,0.75,0.2,0.444444444,0.5,0.352941176,0.803278689,0.0,0,0.3,0.2,0.0,0.0,0.666666667,0.666666667,0.5,0.5,0.75,0.25,0.666666667,0.01009922,0.166666667,0.299185889,0.257315374,0.172176759,1.0,1.0,1,1.0,0.500045393,0.356837607,0.0,0.618687825,0.333333333,0.0,0.666666667,0.0,0.5,0.333333333,0.666666667,0.5,1.0,0.333333333,0.8,0.8,0.448598131,0.333333333,0.5,0.318053597,0.666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.545454545,0.0,0.666666667,0.75,12.05815252,1,0,0
571,0.411764706,0.75,0.466207065,0.452170231,1,1.0,0.333333333,0.333333333,1,0.0,0.0,0.363636364,0.4,1,0.25,0.6,0.444444444,0.5,0.316176471,0.721311475,0.0,0,0.6,0.6,0.666666667,0.0675,0.333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.04092842,0.666666667,0.0,0.695308871,0.282815057,1.0,0.5,1,1.0,0.621985096,0.0,0.0,0.581416513,0.0,0.0,0.666666667,0.0,0.75,0.666666667,0.333333333,0.666666667,1.0,0.0,0.2,0.4,0.196261682,0.333333333,0.5,0.406205924,0.666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.909090909,0.5,0.666666667,0.75,11.86779879,0,0,0
1279,0.235294118,0.75,0.471175462,0.388710311,1,1.0,0.0,0.333333333,1,0.0,0.0,0.681818182,0.4,1,0.75,1.0,0.444444444,0.5,0.044117647,0.114754098,0.0,0,1.0,1.0,0.333333333,0.0,0.666666667,1.0,1.0,0.75,0.75,0.25,1.0,0.142452162,0.666666667,0.0,0.150487692,0.184615385,1.0,1.0,1,1.0,0.460576263,0.482371795,0.0,0.638569686,0.333333333,0.0,0.666666667,0.5,0.375,0.333333333,0.666666667,0.416666667,1.0,0.333333333,0.8,0.8,0.056074766,0.666666667,0.5,0.406911142,0.666666667,1.0,1.0,0.0,0.385740402,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.181818182,0.5,0.666666667,0.75,12.37581542,0,1,0
425,0.0,0.75,0.45606561,0.378685467,1,1.0,0.0,0.333333333,1,0.0,0.0,0.363636364,0.4,1,0.75,0.6,0.555555556,0.5,0.382352941,0.868852459,0.0,0,0.1,0.1,0.666666667,0.04625,0.333333333,1.0,0.5,0.75,0.75,0.25,0.5,0.109142452,0.666666667,0.0,0.269391547,0.195744681,1.0,0.75,1,0.666666667,0.482728428,0.0,0.0,0.451242773,0.333333333,0.0,0.333333333,0.0,0.25,0.333333333,0.333333333,0.333333333,1.0,0.333333333,0.8,0.8,0.485981308,0.666666667,0.25,0.209449929,0.666666667,1.0,1.0,0.0,0.080438757,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.363636364,0.5,0.666666667,0.75,11.84222921,0,0,0
326,0.147058824,0.25,0.321096624,0.263645499,1,1.0,0.0,0.333333333,1,0.0,0.0,0.0,0.8,1,0.75,0.4,0.444444444,0.625,0.485294118,0.950819672,0.0,0,0.3,0.2,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.75,0.333333333,0.020552799,0.666666667,0.0,0.280538783,0.117839607,1.0,0.0,0,0.333333333,0.33196693,0.0,0.0,0.310314598,0.0,0.0,0.333333333,0.0,0.25,0.333333333,0.333333333,0.25,1.0,0.0,0.2,0.4,0.61682243,0.333333333,0.5,0.253878702,0.666666667,1.0,1.0,0.0,0.0,0.442028986,0.0,0.0,0.0,0,0.75,1.0,0.0,1.0,0.25,0.666666667,0.75,11.3736634,0,0,0
644,0.235294118,0.75,0.495063747,0.414242038,1,1.0,0.0,0.333333333,1,0.0,0.0,0.545454545,0.6,1,0.75,1.0,0.444444444,0.5,0.279411765,0.639344262,0.5,0,0.2,0.6,0.666666667,0.164375,0.333333333,1.0,0.5,0.5,0.75,0.25,0.166666667,0.087349398,0.166666667,0.194708277,0.0,0.127659574,1.0,1.0,1,1.0,0.320969356,0.448717949,0.0,0.558585994,0.0,0.0,0.666666667,0.5,0.5,0.333333333,0.333333333,0.416666667,0.75,0.0,0.2,0.8,0.355140187,1.0,0.5,0.325811001,0.666666667,1.0,1.0,0.242707118,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.272727273,0.25,0.666666667,0.75,11.9316358,0,0,0
665,0.0,0.75,0.313618794,0.543544567,1,1.0,1.0,0.333333333,1,1.0,0.0,0.818181818,0.6,1,0.75,0.6,0.444444444,0.5,0.007352941,0.016393443,0.0,0,1.0,1.0,0.0,0.0,0.666666667,1.0,1.0,1.0,0.75,0.5,1.0,0.304925585,0.666666667,0.0,0.165350673,0.339934534,1.0,1.0,1,1.0,0.695228253,0.0,0.0,0.649882432,0.333333333,0.0,0.333333333,0.5,0.125,0.333333333,1.0,0.5,1.0,0.333333333,1.0,0.8,0.009345794,1.0,0.75,0.799717913,0.666666667,1.0,1.0,0.22403734,0.488117002,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.0,0.0,1.0,1.0,12.95512746,0,0,0
351,0.588235294,0.75,0.434908997,0.351179365,1,1.0,0.333333333,0.333333333,1,0.0,0.0,0.954545455,0.4,1,1.0,0.6,0.222222222,0.5,0.0,0.016393443,1.0,0,0.3,0.2,0.666666667,0.22625,1.0,1.0,1.0,1.0,0.75,0.25,0.833333333,0.0,0.666666667,0.0,0.868091036,0.30589198,1.0,1.0,1,1.0,0.651668976,0.0,0.0,0.609164281,0.0,0.0,0.666666667,0.0,0.25,0.333333333,1.0,0.333333333,1.0,0.333333333,0.8,0.8,0.0,0.666666667,0.5,0.435119887,0.666666667,1.0,1.0,0.24504084,0.098720293,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,1.0,0.25,1.0,1.0,12.66999847,0,0,0
448,0.235294118,0.75,0.388581117,0.421731201,1,1.0,0.333333333,0.333333333,1,0.5,0.0,0.590909091,0.4,1,0.75,1.0,0.333333333,0.5,0.058823529,0.131147541,0.0,0,1.0,1.0,0.0,0.0,0.666666667,1.0,1.0,0.75,0.75,0.25,0.833333333,0.0,0.666666667,0.0,0.431955411,0.152209493,1.0,0.75,1,1.0,0.397966917,0.496794872,0.0,0.612367368,0.0,0.0,0.666666667,0.5,0.5,0.333333333,0.666666667,0.666666667,1.0,0.333333333,0.6,0.8,0.074766355,1.0,0.5,0.303949224,0.666666667,1.0,1.0,0.103850642,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.545454545,0.0,0.666666667,0.75,12.20557252,1,0,0
917,0.0,0.0,0.321096624,0.378685467,1,1.0,0.0,0.333333333,1,0.0,0.0,0.0,0.4,1,0.75,0.6,0.111111111,0.25,0.419117647,0.93442623,0.0,0,0.0,0.0,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.75,0.333333333,0.008858965,0.666666667,0.0,0.199721319,0.078559738,1.0,0.5,0,0.666666667,0.137237005,0.0,0.0,0.128285809,0.333333333,0.0,0.0,0.0,0.125,0.333333333,0.333333333,0.166666667,1.0,0.0,0.2,0.4,0.448598131,0.333333333,0.25,0.217207334,0.666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.818181818,0.0,0.666666667,0.25,10.47194981,0,0,0
18,0.411764706,0.75,0.45606561,0.414205768,1,1.0,0.0,0.333333333,1,0.0,0.0,0.272727273,0.4,1,0.25,0.6,0.333333333,0.5,0.286764706,0.655737705,0.0,0,0.3,0.2,0.0,0.0,0.333333333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1,1.0,0.513116604,0.0,0.0,0.4796489,0.0,0.0,0.666666667,0.0,0.25,0.666666667,0.333333333,0.333333333,1.0,0.0,0.2,0.2,0.364485981,0.333333333,0.5,0.363892807,0.666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,0.5,0.032258065,0.818181818,0.0,0.666666667,0.75,11.40756495,0,0,0
1333,0.0,0.75,0.429425342,0.375992219,1,1.0,0.0,0.333333333,1,0.0,0.5,0.136363636,0.4,1,0.75,0.6,0.333333333,0.625,0.522058824,0.852459016,0.0,0,0.3,0.2,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.5,0.666666667,0.122253721,0.666666667,0.0,0.058522991,0.133551555,1.0,1.0,1,1.0,0.338044434,0.0,0.0,0.315995701,0.333333333,0.0,0.333333333,0.0,0.25,0.333333333,0.333333333,0.083333333,1.0,0.333333333,0.8,0.4,0.476635514,0.333333333,0.25,0.203102962,0.333333333,0.333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.363636364,0.75,0.666666667,0.75,11.51292546,0,0,0
1100,0.0,0.75,0.50420347,0.433022776,1,1.0,0.333333333,0.333333333,1,0.0,0.0,0.545454545,0.6,1,0.75,0.6,0.333333333,0.5,0.227941176,0.524590164,0.0,0,0.7,0.7,0.666666667,0.12875,0.333333333,1.0,0.5,0.75,0.75,0.25,0.666666667,0.124734231,0.666666667,0.0,0.26335346,0.20801964,1.0,0.5,1,1.0,0.593096918,0.0,0.0,0.554412549,0.0,0.0,0.666666667,0.0,0.375,0.333333333,0.333333333,0.416666667,1.0,0.333333333,0.6,0.8,0.289719626,0.666666667,0.5,0.337094499,0.666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.272727273,0.75,0.0,0.25,11.96400108,0,0,0
1434,0.235294118,0.75,0.550796779,0.404349028,1,1.0,0.333333333,0.333333333,1,0.0,0.0,0.590909091,0.4,1,0.75,1.0,0.555555556,0.5,0.058823529,0.147540984,0.0,0,1.0,1.0,0.666666667,0.19875,0.333333333,1.0,1.0,0.75,0.75,0.25,0.833333333,0.0,0.666666667,0.0,0.43474222,0.153191489,1.0,1.0,1,1.0,0.4003346,0.443376068,0.0,0.594281578,0.333333333,0.0,0.666666667,0.5,0.375,0.333333333,0.333333333,0.5,1.0,0.333333333,0.6,0.8,0.074766355,1.0,0.5,0.318053597,0.666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.363636364,0.5,0.666666667,0.75,12.13618652,0,0,0
1033,0.235294118,0.75,0.388581117,0.472580343,1,1.0,0.333333333,0.333333333,1,0.5,0.0,1.0,0.4,1,0.75,1.0,0.444444444,0.75,0.095588235,0.229508197,0.0,0,0.3,0.2,0.0,0.0,0.666666667,0.666666667,1.0,0.75,1.0,0.25,1.0,0.179305457,0.666666667,0.0,0.151416628,0.21898527,1.0,1.0,1,1.0,0.529125236,0.623931624,0.0,0.714884453,0.333333333,0.0,0.666666667,0.5,0.625,0.333333333,0.666666667,0.666666667,1.0,0.333333333,0.6,0.8,0.121495327,0.666666667,0.75,0.56135402,0.666666667,1.0,1.0,0.243873979,0.100548446,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.909090909,0.0,0.666666667,0.25,12.64432758,1,0,0
947,0.352941176,0.75,0.445638443,0.359580956,1,1.0,0.0,0.333333333,1,0.0,0.0,0.363636364,0.4,1,0.75,0.8,0.444444444,0.625,0.345588235,0.786885246,0.0,0,0.6,0.6,0.666666667,0.08,0.333333333,0.666666667,0.5,0.5,0.75,0.75,0.666666667,0.13253012,0.166666667,0.199457259,0.047375755,0.187234043,1.0,0.5,1,1.0,0.465906398,0.0,0.0,0.43551795,0.333333333,0.0,0.333333333,0.0,0.375,0.333333333,0.333333333,0.333333333,1.0,0.333333333,0.6,0.8,0.439252336,0.666666667,0.25,0.56135402,0.666666667,1.0,1.0,0.100350058,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.181818182,0.0,0.666666667,0.75,11.87059991,0,0,0
1361,0.294117647,0.75,0.328426367,0.396189311,1,1.0,0.0,0.333333333,1,0.0,0.0,0.318181818,0.2,1,0.75,1.0,0.444444444,0.625,0.639705882,0.180327869,0.0,0,0.3,0.1,0.0,0.0,0.333333333,1.0,0.25,0.5,0.5,0.25,0.833333333,0.0,0.666666667,0.0,0.284254529,0.100163666,1.0,1.0,1,1.0,0.411192039,0.860576923,0.0,0.72607608,0.0,0.0,1.0,0.5,0.5,0.333333333,0.333333333,0.5,1.0,0.0,0.2,1.0,0.093457944,0.666666667,0.5,0.437940762,0.666666667,1.0,1.0,0.213535589,0.0,0.545289855,0.0,0.0,0.0,0,0.75,1.0,0.0,0.363636364,0.5,0.666666667,0.75,12.14950229,0,0,0
346,0.176470588,0.75,0.418208121,0.313027678,1,1.0,0.0,0.333333333,1,0.0,0.0,0.181818182,0.6,1,0.75,0.2,0.555555556,0.5,0.492647059,0.93442623,0.0,0,0.3,0.2,0.0,0.0,0.333333333,1.0,0.25,0.5,0.75,0.25,0.833333333,0.0,0.666666667,0.0,0.451463075,0.15908347,1.0,0.75,1,1.0,0.404248113,0.323183761,0.0,0.54906946,0.0,0.0,0.333333333,0.0,0.375,0.333333333,0.0,0.333333333,1.0,0.333333333,0.8,0.4,0.626168224,0.333333333,0.25,0.220028209,0.666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.818181818,0.0,0.666666667,0.75,11.85082525,0,0,0
476,0.0,0.75,0.495063747,0.367037527,1,1.0,0.0,0.333333333,1,0.5,0.0,0.272727273,0.4,1,0.75,0.6,0.444444444,0.625,0.323529412,0.737704918,1.0,0,0.6,0.6,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.25,1.0,0.111622962,0.666666667,0.0,0.157919183,0.158756137,1.0,0.5,1,1.0,0.403468641,0.0,0.0,0.377152656,0.333333333,0.0,0.333333333,0.0,0.25,0.333333333,0.333333333,0.25,1.0,0.0,0.2,0.4,0.102803738,0.333333333,0.5,0.440056417,0.666666667,1.0,1.0,0.0,0.043875686,0.0,0.0,0.4,0.0,0,0.75,1.0,0.0,0.545454545,0.25,0.666666667,0.75,11.79433792,0,0,0
314,0.0,0.75,0.72773693,1.0,1,1.0,0.666666667,0.666666667,1,0.0,1.0,0.863636364,0.4,1,0.75,0.6,0.333333333,0.5,0.323529412,0.737704918,1.0,0,0.8,0.8,0.0,0.0,0.333333333,1.0,0.5,0.75,0.75,1.0,0.666666667,0.218993622,0.5,0.556309362,0.037157455,0.349590835,0.5,0.5,1,1.0,0.684056653,0.0,0.0,0.639439493,0.666666667,0.0,0.666666667,0.0,0.375,0.333333333,0.333333333,0.5,1.0,0.666666667,0.8,0.8,0.411214953,0.666666667,0.5,0.361777151,0.666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.454545455,0.75,0.666666667,0.75,12.8346813,0,0,0
755,0.0,0.75,0.394699272,0.353913237,1,1.0,0.0,0.333333333,1,0.0,0.0,0.363636364,0.4,1,0.75,0.6,0.555555556,0.875,0.294117647,0.081967213,0.0,0,0.7,0.7,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.25,1.0,0.077781715,0.333333333,0.320217096,0.053413841,0.16792144,1.0,0.75,1,1.0,0.424708953,0.0,0.0,0.397007582,0.333333333,0.0,0.333333333,0.0,0.375,0.333333333,0.666666667,0.25,1.0,0.0,0.2,0.4,0.373831776,0.666666667,0.5,0.310296192,0.666666667,1.0,1.0,0.199533256,0.087751371,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.545454545,0.75,0.666666667,0.75,11.95761129,0,0,0
1124,0.0,0.75,0.321096624,0.387300329,1,1.0,0.0,0.333333333,1,0.0,0.0,0.136363636,0.4,1,0.75,0.6,0.444444444,1.0,0.455882353,0.032786885,1.0,0,1.0,1.0,0.0,0.0,0.333333333,0.333333333,0.5,0.5,0.75,0.25,0.833333333,0.0,0.666666667,0.0,0.324198792,0.114238953,1.0,1.0,1,1.0,0.278934941,0.0,0.0,0.260741587,0.0,0.5,0.333333333,0.0,0.25,0.333333333,0.333333333,0.166666667,1.0,0.0,0.2,0.0,0.037383178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.365630713,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.454545455,0.75,0.666666667,0.75,11.6784399,0,0,1
452,0.0,0.75,0.400717941,0.782270686,1,1.0,0.333333333,0.666666667,1,0.0,0.5,0.772727273,0.4,1,0.75,0.6,0.333333333,0.5,0.227941176,0.524590164,0.0,1,0.7,0.7,0.0,0.0,0.333333333,1.0,0.5,0.75,0.75,1.0,0.666666667,0.116052445,0.666666667,0.0,0.407803065,0.250900164,1.0,0.5,1,1.0,0.576672216,0.0,0.0,0.539059138,0.333333333,0.0,0.666666667,0.0,0.25,0.333333333,0.666666667,0.25,1.0,0.666666667,0.6,0.8,0.289719626,0.333333333,0.5,0.406205924,0.666666667,1.0,1.0,0.233372229,0.098720293,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,1.0,0.0,0.666666667,0.75,12.54254488,0,0,0
171,0.176470588,0.25,0.388581117,0.440743294,1,1.0,0.333333333,0.333333333,1,0.0,0.0,0.227272727,0.2,1,0.75,0.2,0.444444444,0.625,0.485294118,0.950819672,0.0,0,0.3,0.2,0.0,0.0,0.333333333,1.0,0.5,0.5,0.75,0.25,0.166666667,0.06378455,0.666666667,0.0,0.167208546,0.117839607,1.0,0.5,1,1.0,0.355269524,0.0,0.923076923,0.502377047,0.0,0.0,0.333333333,0.5,0.25,0.333333333,0.333333333,0.416666667,1.0,0.0,0.2,0.4,0.14953271,0.333333333,0.5,0.465444288,0.666666667,1.0,1.0,0.276546091,0.0,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.363636364,0.25,0.666666667,0.75,11.76368418,1,0,0
700,0.588235294,1.0,0.382360131,0.233305863,1,0.5,1.0,0.333333333,1,0.0,0.0,0.818181818,0.4,1,1.0,0.6,0.333333333,0.5,0.029411765,0.081967213,0.0,0,0.3,0.2,0.0,0.0,0.666666667,1.0,1.0,0.75,0.75,0.5,1.0,0.002834869,0.666666667,0.0,0.638643753,0.227659574,1.0,1.0,1,1.0,0.539887099,0.0,0.0,0.504673306,0.0,0.0,0.666666667,0.0,0.25,0.333333333,0.666666667,0.25,1.0,0.0,0.2,0.8,0.037383178,0.666666667,0.5,0.373765867,0.666666667,1.0,1.0,0.182030338,0.288848263,0.0,0.0,0.0,0.0,0,0.75,1.0,0.0,0.545454545,0.5,0.666666667,0.75,12.18586994,0,0,0
